"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"5151",1,2,3,2,3,-1,1,0,-1,-1,2
"5152",2,3,2,3,2,1,0,-1,-1,-1,3
"5153",3,2,3,2,3,0,-1,-1,-1,-1,1
"5154",2,3,2,3,1,-1,-1,-1,-1,-1,2
"5155",3,2,3,1,2,-1,-1,-1,-1,1,3
"5156",2,3,1,2,3,-1,-1,-1,1,0,2
"5157",3,1,2,3,2,-1,-1,1,0,-1,3
"5158",1,2,3,2,3,-1,1,0,-1,-1,1
"5159",2,3,2,3,1,1,0,-1,-1,1,2
"5160",3,2,3,1,2,0,-1,-1,1,-1,3
"5161",2,3,1,2,3,-1,-1,1,-1,0,2
"5162",3,1,2,3,2,-1,1,-1,0,-1,3
"5163",1,2,3,2,3,1,-1,0,-1,-1,2
"5164",2,3,2,3,2,-1,0,-1,-1,0,3
"5165",3,2,3,2,3,0,-1,-1,0,-1,2
"5166",2,3,2,3,2,-1,-1,0,-1,0,3
"5167",3,2,3,2,3,-1,0,-1,0,-1,2
"5168",2,3,2,3,2,0,-1,0,-1,0,3
"5169",3,2,3,2,3,-1,0,-1,0,-1,2
"5170",2,3,2,3,2,0,-1,0,-1,0,3
"5171",3,2,3,2,3,-1,0,-1,0,-1,2
"5172",2,3,2,3,2,0,-1,0,-1,0,3
"5173",3,2,3,2,3,-1,0,-1,0,-1,2
"5174",2,3,2,3,2,0,-1,0,-1,0,3
"5175",3,2,3,2,3,-1,0,-1,0,-1,2
"5176",2,3,2,3,2,0,-1,0,-1,0,3
"5177",3,2,3,2,3,-1,0,-1,0,-1,1
"5178",2,3,2,3,1,0,-1,0,-1,-1,2
"5179",3,2,3,1,2,-1,0,-1,-1,-1,1
"5180",2,3,1,2,1,0,-1,-1,-1,1,2
"5181",3,1,2,1,2,-1,-1,-1,1,1,1
"5182",1,2,1,2,1,-1,-1,1,1,1,2
"5183",2,1,2,1,2,-1,1,1,1,-1,1
"5184",1,2,1,2,1,1,1,1,-1,0,2
"5185",2,1,2,1,2,1,1,-1,0,0,1
"5186",1,2,1,2,1,1,-1,0,0,0,1
"5187",2,1,2,1,1,-1,0,0,0,0,1
"5188",1,2,1,1,1,0,0,0,0,-1,1
"5189",2,1,1,1,1,0,0,0,-1,1,1
"5190",1,1,1,1,1,0,0,-1,1,-1,1
"5191",1,1,1,1,1,0,-1,1,-1,-1,1
"5192",1,1,1,1,1,-1,1,-1,-1,-1,1
"5193",1,1,1,1,1,1,-1,-1,-1,0,1
"5194",1,1,1,1,1,-1,-1,-1,0,-1,3
"5195",1,1,1,1,3,-1,-1,0,-1,-1,1
"5196",1,1,1,3,1,-1,0,-1,-1,1,1
"5197",1,1,3,1,1,0,-1,-1,1,0,1
"5198",1,3,1,1,1,-1,-1,1,0,-1,1
"5199",3,1,1,1,1,-1,1,0,-1,-1,1
"5200",1,1,1,1,1,1,0,-1,-1,-1,3
"5201",1,1,1,1,3,0,-1,-1,-1,1,1
"5202",1,1,1,3,1,-1,-1,-1,1,1,1
"5203",1,1,3,1,1,-1,-1,1,1,0,1
"5204",1,3,1,1,1,-1,1,1,0,-1,2
"5205",3,1,1,1,2,1,1,0,-1,0,1
"5206",1,1,1,2,1,1,0,-1,0,-1,1
"5207",1,1,2,1,1,0,-1,0,-1,0,1
"5208",1,2,1,1,1,-1,0,-1,0,-1,2
"5209",2,1,1,1,2,0,-1,0,-1,-1,1
"5210",1,1,1,2,1,-1,0,-1,-1,1,3
"5211",1,1,2,1,3,0,-1,-1,1,-1,2
"5212",1,2,1,3,2,-1,-1,1,-1,-1,3
"5213",2,1,3,2,3,-1,1,-1,-1,-1,1
"5214",1,3,2,3,1,1,-1,-1,-1,0,1
"5215",3,2,3,1,1,-1,-1,-1,0,0,1
"5216",2,3,1,1,1,-1,-1,0,0,-1,1
"5217",3,1,1,1,1,-1,0,0,-1,-1,1
"5218",1,1,1,1,1,0,0,-1,-1,-1,1
"5219",1,1,1,1,1,0,-1,-1,-1,-1,2
"5220",1,1,1,1,2,-1,-1,-1,-1,0,1
"5221",1,1,1,2,1,-1,-1,-1,0,1,1
"5222",1,1,2,1,1,-1,-1,0,1,0,1
"5223",1,2,1,1,1,-1,0,1,0,-1,1
"5224",2,1,1,1,1,0,1,0,-1,1,2
"5225",1,1,1,1,2,1,0,-1,1,0,1
"5226",1,1,1,2,1,0,-1,1,0,1,3
"5227",1,1,2,1,3,-1,1,0,1,-1,2
"5228",1,2,1,3,2,1,0,1,-1,-1,3
"5229",2,1,3,2,3,0,1,-1,-1,-1,2
"5230",1,3,2,3,2,1,-1,-1,-1,1,1
"5231",3,2,3,2,1,-1,-1,-1,1,0,2
"5232",2,3,2,1,2,-1,-1,1,0,0,1
"5233",3,2,1,2,1,-1,1,0,0,0,1
"5234",2,1,2,1,1,1,0,0,0,-1,2
"5235",1,2,1,1,2,0,0,0,-1,0,2
"5236",2,1,1,2,2,0,0,-1,0,1,2
"5237",1,1,2,2,2,0,-1,0,1,1,3
"5238",1,2,2,2,3,-1,0,1,1,0,2
"5239",2,2,2,3,2,0,1,1,0,-1,3
"5240",2,2,3,2,3,1,1,0,-1,-1,2
"5241",2,3,2,3,2,1,0,-1,-1,0,1
"5242",3,2,3,2,1,0,-1,-1,0,0,2
"5243",2,3,2,1,2,-1,-1,0,0,0,1
"5244",3,2,1,2,1,-1,0,0,0,1,2
"5245",2,1,2,1,2,0,0,0,1,0,1
"5246",1,2,1,2,1,0,0,1,0,-1,3
"5247",2,1,2,1,3,0,1,0,-1,-1,2
"5248",1,2,1,3,2,1,0,-1,-1,-1,1
"5249",2,1,3,2,1,0,-1,-1,-1,0,1
"5250",1,3,2,1,1,-1,-1,-1,0,0,2
"5251",3,2,1,1,2,-1,-1,0,0,0,2
"5252",2,1,1,2,2,-1,0,0,0,-1,3
"5253",1,1,2,2,3,0,0,0,-1,-1,2
"5254",1,2,2,3,2,0,0,-1,-1,1,3
"5255",2,2,3,2,3,0,-1,-1,1,-1,2
"5256",2,3,2,3,2,-1,-1,1,-1,-1,3
"5257",3,2,3,2,3,-1,1,-1,-1,-1,2
"5258",2,3,2,3,2,1,-1,-1,-1,0,3
"5259",3,2,3,2,3,-1,-1,-1,0,-1,2
"5260",2,3,2,3,2,-1,-1,0,-1,0,1
"5261",3,2,3,2,1,-1,0,-1,0,0,1
"5262",2,3,2,1,1,0,-1,0,0,-1,1
"5263",3,2,1,1,1,-1,0,0,-1,-1,2
"5264",2,1,1,1,2,0,0,-1,-1,0,1
"5265",1,1,1,2,1,0,-1,-1,0,1,1
"5266",1,1,2,1,1,-1,-1,0,1,0,1
"5267",1,2,1,1,1,-1,0,1,0,-1,2
"5268",2,1,1,1,2,0,1,0,-1,-1,3
"5269",1,1,1,2,3,1,0,-1,-1,-1,2
"5270",1,1,2,3,2,0,-1,-1,-1,1,1
"5271",1,2,3,2,1,-1,-1,-1,1,0,1
"5272",2,3,2,1,1,-1,-1,1,0,-1,1
"5273",3,2,1,1,1,-1,1,0,-1,-1,2
"5274",2,1,1,1,2,1,0,-1,-1,0,3
"5275",1,1,1,2,3,0,-1,-1,0,0,2
"5276",1,1,2,3,2,-1,-1,0,0,-1,3
"5277",1,2,3,2,3,-1,0,0,-1,-1,1
"5278",2,3,2,3,1,0,0,-1,-1,1,2
"5279",3,2,3,1,2,0,-1,-1,1,-1,3
"5280",2,3,1,2,3,-1,-1,1,-1,0,2
"5281",3,1,2,3,2,-1,1,-1,0,-1,3
"5282",1,2,3,2,3,1,-1,0,-1,-1,1
"5283",2,3,2,3,1,-1,0,-1,-1,-1,2
"5284",3,2,3,1,2,0,-1,-1,-1,1,3
"5285",2,3,1,2,3,-1,-1,-1,1,0,2
"5286",3,1,2,3,2,-1,-1,1,0,-1,1
"5287",1,2,3,2,1,-1,1,0,-1,0,2
"5288",2,3,2,1,2,1,0,-1,0,0,3
"5289",3,2,1,2,3,0,-1,0,0,0,2
"5290",2,1,2,3,2,-1,0,0,0,-1,1
"5291",1,2,3,2,1,0,0,0,-1,0,2
"5292",2,3,2,1,2,0,0,-1,0,0,1
"5293",3,2,1,2,1,0,-1,0,0,0,1
"5294",2,1,2,1,1,-1,0,0,0,-1,1
"5295",1,2,1,1,1,0,0,0,-1,1,2
"5296",2,1,1,1,2,0,0,-1,1,0,1
"5297",1,1,1,2,1,0,-1,1,0,1,2
"5298",1,1,2,1,2,-1,1,0,1,1,2
"5299",1,2,1,2,2,1,0,1,1,1,2
"5300",2,1,2,2,2,0,1,1,1,-1,2
"5301",1,2,2,2,2,1,1,1,-1,1,1
"5302",2,2,2,2,1,1,1,-1,1,1,1
"5303",2,2,2,1,1,1,-1,1,1,0,1
"5304",2,2,1,1,1,-1,1,1,0,-1,1
"5305",2,1,1,1,1,1,1,0,-1,0,1
"5306",1,1,1,1,1,1,0,-1,0,-1,1
"5307",1,1,1,1,1,0,-1,0,-1,-1,1
"5308",1,1,1,1,1,-1,0,-1,-1,-1,2
"5309",1,1,1,1,2,0,-1,-1,-1,1,1
"5310",1,1,1,2,1,-1,-1,-1,1,1,2
"5311",1,1,2,1,2,-1,-1,1,1,1,3
"5312",1,2,1,2,3,-1,1,1,1,-1,2
"5313",2,1,2,3,2,1,1,1,-1,-1,3
"5314",1,2,3,2,3,1,1,-1,-1,-1,2
"5315",2,3,2,3,2,1,-1,-1,-1,0,1
"5316",3,2,3,2,1,-1,-1,-1,0,0,1
"5317",2,3,2,1,1,-1,-1,0,0,-1,1
"5318",3,2,1,1,1,-1,0,0,-1,-1,2
"5319",2,1,1,1,2,0,0,-1,-1,0,1
"5320",1,1,1,2,1,0,-1,-1,0,1,1
"5321",1,1,2,1,1,-1,-1,0,1,0,1
"5322",1,2,1,1,1,-1,0,1,0,-1,2
"5323",2,1,1,1,2,0,1,0,-1,-1,1
"5324",1,1,1,2,1,1,0,-1,-1,0,1
"5325",1,1,2,1,1,0,-1,-1,0,0,2
"5326",1,2,1,1,2,-1,-1,0,0,0,3
"5327",2,1,1,2,3,-1,0,0,0,0,2
"5328",1,1,2,3,2,0,0,0,0,-1,3
"5329",1,2,3,2,3,0,0,0,-1,-1,1
"5330",2,3,2,3,1,0,0,-1,-1,-1,2
"5331",3,2,3,1,2,0,-1,-1,-1,1,1
"5332",2,3,1,2,1,-1,-1,-1,1,1,2
"5333",3,1,2,1,2,-1,-1,1,1,1,1
"5334",1,2,1,2,1,-1,1,1,1,0,3
"5335",2,1,2,1,3,1,1,1,0,1,2
"5336",1,2,1,3,2,1,1,0,1,-1,1
"5337",2,1,3,2,1,1,0,1,-1,0,3
"5338",1,3,2,1,3,0,1,-1,0,1,2
"5339",3,2,1,3,2,1,-1,0,1,-1,3
"5340",2,1,3,2,3,-1,0,1,-1,-1,1
"5341",1,3,2,3,1,0,1,-1,-1,0,2
"5342",3,2,3,1,2,1,-1,-1,0,1,3
"5343",2,3,1,2,3,-1,-1,0,1,0,2
"5344",3,1,2,3,2,-1,0,1,0,-1,3
"5345",1,2,3,2,3,0,1,0,-1,-1,2
"5346",2,3,2,3,2,1,0,-1,-1,-1,3
"5347",3,2,3,2,3,0,-1,-1,-1,-1,2
"5348",2,3,2,3,2,-1,-1,-1,-1,0,3
"5349",3,2,3,2,3,-1,-1,-1,0,-1,2
"5350",2,3,2,3,2,-1,-1,0,-1,0,1
"5351",3,2,3,2,1,-1,0,-1,0,0,2
"5352",2,3,2,1,2,0,-1,0,0,0,3
"5353",3,2,1,2,3,-1,0,0,0,1,2
"5354",2,1,2,3,2,0,0,0,1,-1,3
"5355",1,2,3,2,3,0,0,1,-1,-1,2
"5356",2,3,2,3,2,0,1,-1,-1,0,3
"5357",3,2,3,2,3,1,-1,-1,0,-1,2
"5358",2,3,2,3,2,-1,-1,0,-1,0,1
"5359",3,2,3,2,1,-1,0,-1,0,0,1
"5360",2,3,2,1,1,0,-1,0,0,-1,1
"5361",3,2,1,1,1,-1,0,0,-1,-1,1
"5362",2,1,1,1,1,0,0,-1,-1,-1,2
"5363",1,1,1,1,2,0,-1,-1,-1,1,1
"5364",1,1,1,2,1,-1,-1,-1,1,1,1
"5365",1,1,2,1,1,-1,-1,1,1,0,2
"5366",1,2,1,1,2,-1,1,1,0,0,3
"5367",2,1,1,2,3,1,1,0,0,-1,2
"5368",1,1,2,3,2,1,0,0,-1,-1,2
"5369",1,2,3,2,2,0,0,-1,-1,1,2
"5370",2,3,2,2,2,0,-1,-1,1,-1,3
"5371",3,2,2,2,3,-1,-1,1,-1,-1,2
"5372",2,2,2,3,2,-1,1,-1,-1,-1,3
"5373",2,2,3,2,3,1,-1,-1,-1,-1,2
"5374",2,3,2,3,2,-1,-1,-1,-1,0,3
"5375",3,2,3,2,3,-1,-1,-1,0,-1,2
"5376",2,3,2,3,2,-1,-1,0,-1,0,3
"5377",3,2,3,2,3,-1,0,-1,0,-1,2
"5378",2,3,2,3,2,0,-1,0,-1,0,3
"5379",3,2,3,2,3,-1,0,-1,0,-1,2
"5380",2,3,2,3,2,0,-1,0,-1,0,1
"5381",3,2,3,2,1,-1,0,-1,0,0,2
"5382",2,3,2,1,2,0,-1,0,0,0,3
"5383",3,2,1,2,3,-1,0,0,0,1,2
"5384",2,1,2,3,2,0,0,0,1,-1,3
"5385",1,2,3,2,3,0,0,1,-1,-1,2
"5386",2,3,2,3,2,0,1,-1,-1,0,3
"5387",3,2,3,2,3,1,-1,-1,0,-1,2
"5388",2,3,2,3,2,-1,-1,0,-1,0,1
"5389",3,2,3,2,1,-1,0,-1,0,0,2
"5390",2,3,2,1,2,0,-1,0,0,0,3
"5391",3,2,1,2,3,-1,0,0,0,1,2
"5392",2,1,2,3,2,0,0,0,1,-1,3
"5393",1,2,3,2,3,0,0,1,-1,-1,2
"5394",2,3,2,3,2,0,1,-1,-1,0,3
"5395",3,2,3,2,3,1,-1,-1,0,-1,2
"5396",2,3,2,3,2,-1,-1,0,-1,0,1
"5397",3,2,3,2,1,-1,0,-1,0,0,2
"5398",2,3,2,1,2,0,-1,0,0,0,3
"5399",3,2,1,2,3,-1,0,0,0,1,2
"5400",2,1,2,3,2,0,0,0,1,-1,3
"5401",1,2,3,2,3,0,0,1,-1,-1,2
"5402",2,3,2,3,2,0,1,-1,-1,0,1
"5403",3,2,3,2,1,1,-1,-1,0,0,2
"5404",2,3,2,1,2,-1,-1,0,0,0,3
"5405",3,2,1,2,3,-1,0,0,0,0,2
"5406",2,1,2,3,2,0,0,0,0,-1,1
"5407",1,2,3,2,1,0,0,0,-1,0,2
"5408",2,3,2,1,2,0,0,-1,0,0,3
"5409",3,2,1,2,3,0,-1,0,0,-1,2
"5410",2,1,2,3,2,-1,0,0,-1,-1,1
"5411",1,2,3,2,1,0,0,-1,-1,0,2
"5412",2,3,2,1,2,0,-1,-1,0,0,3
"5413",3,2,1,2,3,-1,-1,0,0,0,2
"5414",2,1,2,3,2,-1,0,0,0,-1,3
"5415",1,2,3,2,3,0,0,0,-1,-1,2
"5416",2,3,2,3,2,0,0,-1,-1,0,1
"5417",3,2,3,2,1,0,-1,-1,0,0,2
"5418",2,3,2,1,2,-1,-1,0,0,0,1
"5419",3,2,1,2,1,-1,0,0,0,1,2
"5420",2,1,2,1,2,0,0,0,1,0,2
"5421",1,2,1,2,2,0,0,1,0,0,2
"5422",2,1,2,2,2,0,1,0,0,-1,3
"5423",1,2,2,2,3,1,0,0,-1,-1,2
"5424",2,2,2,3,2,0,0,-1,-1,-1,2
"5425",2,2,3,2,2,0,-1,-1,-1,1,2
"5426",2,3,2,2,2,-1,-1,-1,1,-1,1
"5427",3,2,2,2,1,-1,-1,1,-1,0,2
"5428",2,2,2,1,2,-1,1,-1,0,0,2
"5429",2,2,1,2,2,1,-1,0,0,1,2
"5430",2,1,2,2,2,-1,0,0,1,-1,3
"5431",1,2,2,2,3,0,0,1,-1,-1,2
"5432",2,2,2,3,2,0,1,-1,-1,0,3
"5433",2,2,3,2,3,1,-1,-1,0,-1,2
"5434",2,3,2,3,2,-1,-1,0,-1,0,3
"5435",3,2,3,2,3,-1,0,-1,0,-1,1
"5436",2,3,2,3,1,0,-1,0,-1,-1,2
"5437",3,2,3,1,2,-1,0,-1,-1,-1,2
"5438",2,3,1,2,2,0,-1,-1,-1,-1,1
"5439",3,1,2,2,1,-1,-1,-1,-1,1,1
"5440",1,2,2,1,1,-1,-1,-1,1,0,1
"5441",2,2,1,1,1,-1,-1,1,0,-1,3
"5442",2,1,1,1,3,-1,1,0,-1,1,2
"5443",1,1,1,3,2,1,0,-1,1,-1,3
"5444",1,1,3,2,3,0,-1,1,-1,-1,2
"5445",1,3,2,3,2,-1,1,-1,-1,0,3
"5446",3,2,3,2,3,1,-1,-1,0,-1,2
"5447",2,3,2,3,2,-1,-1,0,-1,0,1
"5448",3,2,3,2,1,-1,0,-1,0,0,3
"5449",2,3,2,1,3,0,-1,0,0,1,2
"5450",3,2,1,3,2,-1,0,0,1,-1,1
"5451",2,1,3,2,1,0,0,1,-1,0,3
"5452",1,3,2,1,3,0,1,-1,0,-1,2
"5453",3,2,1,3,2,1,-1,0,-1,-1,1
"5454",2,1,3,2,1,-1,0,-1,-1,0,3
"5455",1,3,2,1,3,0,-1,-1,0,-1,2
"5456",3,2,1,3,2,-1,-1,0,-1,-1,1
"5457",2,1,3,2,1,-1,0,-1,-1,0,2
"5458",1,3,2,1,2,0,-1,-1,0,1,3
"5459",3,2,1,2,3,-1,-1,0,1,0,1
"5460",2,1,2,3,1,-1,0,1,0,1,2
"5461",1,2,3,1,2,0,1,0,1,-1,1
"5462",2,3,1,2,1,1,0,1,-1,0,3
"5463",3,1,2,1,3,0,1,-1,0,1,2
"5464",1,2,1,3,2,1,-1,0,1,-1,1
"5465",2,1,3,2,1,-1,0,1,-1,0,1
"5466",1,3,2,1,1,0,1,-1,0,0,1
"5467",3,2,1,1,1,1,-1,0,0,-1,2
"5468",2,1,1,1,2,-1,0,0,-1,0,3
"5469",1,1,1,2,3,0,0,-1,0,0,2
"5470",1,1,2,3,2,0,-1,0,0,1,1
"5471",1,2,3,2,1,-1,0,0,1,0,3
"5472",2,3,2,1,3,0,0,1,0,1,2
"5473",3,2,1,3,2,0,1,0,1,1,1
"5474",2,1,3,2,1,1,0,1,1,0,2
"5475",1,3,2,1,2,0,1,1,0,0,3
"5476",3,2,1,2,3,1,1,0,0,-1,2
"5477",2,1,2,3,2,1,0,0,-1,-1,1
"5478",1,2,3,2,1,0,0,-1,-1,0,3
"5479",2,3,2,1,3,0,-1,-1,0,1,2
"5480",3,2,1,3,2,-1,-1,0,1,-1,3
"5481",2,1,3,2,3,-1,0,1,-1,-1,2
"5482",1,3,2,3,2,0,1,-1,-1,1,1
"5483",3,2,3,2,1,1,-1,-1,1,0,2
"5484",2,3,2,1,2,-1,-1,1,0,0,1
"5485",3,2,1,2,1,-1,1,0,0,0,2
"5486",2,1,2,1,2,1,0,0,0,0,1
"5487",1,2,1,2,1,0,0,0,0,0,2
"5488",2,1,2,1,2,0,0,0,0,1,3
"5489",1,2,1,2,3,0,0,0,1,-1,2
"5490",2,1,2,3,2,0,0,1,-1,-1,2
"5491",1,2,3,2,2,0,1,-1,-1,1,1
"5492",2,3,2,2,1,1,-1,-1,1,1,2
"5493",3,2,2,1,2,-1,-1,1,1,0,2
"5494",2,2,1,2,2,-1,1,1,0,1,1
"5495",2,1,2,2,1,1,1,0,1,1,2
"5496",1,2,2,1,2,1,0,1,1,-1,1
"5497",2,2,1,2,1,0,1,1,-1,0,1
"5498",2,1,2,1,1,1,1,-1,0,0,1
"5499",1,2,1,1,1,1,-1,0,0,-1,2
"5500",2,1,1,1,2,-1,0,0,-1,0,1
"5501",1,2,1,1,2,-1,1,1,-1,1,2
"5502",2,1,1,2,2,1,1,-1,1,-1,2
"5503",1,1,2,2,2,1,-1,1,-1,-1,2
"5504",1,2,2,2,2,-1,1,-1,-1,-1,3
"5505",2,2,2,2,3,1,-1,-1,-1,0,2
"5506",2,2,2,3,2,-1,-1,-1,0,1,1
"5507",2,2,3,2,1,-1,-1,0,1,0,2
"5508",2,3,2,1,2,-1,0,1,0,0,2
"5509",3,2,1,2,2,0,1,0,0,-1,1
"5510",2,1,2,2,1,1,0,0,-1,1,3
"5511",1,2,2,1,3,0,0,-1,1,0,2
"5512",2,2,1,3,2,0,-1,1,0,-1,3
"5513",2,1,3,2,3,-1,1,0,-1,-1,1
"5514",1,3,2,3,1,1,0,-1,-1,1,2
"5515",3,2,3,1,2,0,-1,-1,1,-1,3
"5516",2,3,1,2,3,-1,-1,1,-1,0,2
"5517",3,1,2,3,2,-1,1,-1,0,-1,3
"5518",1,2,3,2,3,1,-1,0,-1,-1,2
"5519",2,3,2,3,2,-1,0,-1,-1,-1,3
"5520",3,2,3,2,3,0,-1,-1,-1,-1,1
"5521",2,3,2,3,1,-1,-1,-1,-1,1,1
"5522",3,2,3,1,1,-1,-1,-1,1,1,2
"5523",2,3,1,1,2,-1,-1,1,1,-1,1
"5524",3,1,1,2,1,-1,1,1,-1,1,3
"5525",1,1,2,1,3,1,1,-1,1,1,2
"5526",1,2,1,3,2,1,-1,1,1,-1,1
"5527",2,1,3,2,1,-1,1,1,-1,0,3
"5528",1,3,2,1,3,1,1,-1,0,1,2
"5529",3,2,1,3,2,1,-1,0,1,-1,1
"5530",2,1,3,2,1,-1,0,1,-1,0,1
"5531",1,3,2,1,1,0,1,-1,0,0,1
"5532",3,2,1,1,1,1,-1,0,0,-1,1
"5533",2,1,1,1,1,-1,0,0,-1,1,2
"5534",1,1,1,1,2,0,0,-1,1,0,2
"5535",1,1,1,2,2,0,-1,1,0,-1,2
"5536",1,1,2,2,2,-1,1,0,-1,-1,2
"5537",1,2,2,2,2,1,0,-1,-1,-1,2
"5538",2,2,2,2,2,0,-1,-1,-1,-1,3
"5539",2,2,2,2,3,-1,-1,-1,-1,0,2
"5540",2,2,2,3,2,-1,-1,-1,0,1,3
"5541",2,2,3,2,3,-1,-1,0,1,-1,3
"5542",2,3,2,3,3,-1,0,1,-1,0,3
"5543",3,2,3,3,3,0,1,-1,0,-1,3
"5544",2,3,3,3,3,1,-1,0,-1,0,3
"5545",3,3,3,3,3,-1,0,-1,0,-1,1
"5546",3,3,3,3,1,0,-1,0,-1,1,3
"5547",3,3,3,1,3,-1,0,-1,1,0,3
"5548",3,3,1,3,3,0,-1,1,0,0,2
"5549",3,1,3,3,2,-1,1,0,0,-1,3
"5550",1,3,3,2,3,1,0,0,-1,-1,2
"5551",3,3,2,3,2,0,0,-1,-1,0,3
"5552",3,2,3,2,3,0,-1,-1,0,-1,3
"5553",2,3,2,3,3,-1,-1,0,-1,0,3
"5554",3,2,3,3,3,-1,0,-1,0,0,2
"5555",2,3,3,3,2,0,-1,0,0,-1,2
"5556",3,3,3,2,2,-1,0,0,-1,1,1
"5557",3,3,2,2,1,0,0,-1,1,1,1
"5558",3,2,2,1,1,0,-1,1,1,-1,3
"5559",2,2,1,1,3,-1,1,1,-1,0,3
"5560",2,1,1,3,3,1,1,-1,0,0,3
"5561",1,1,3,3,3,1,-1,0,0,0,3
"5562",1,3,3,3,3,-1,0,0,0,0,3
"5563",3,3,3,3,3,0,0,0,0,0,3
"5564",3,3,3,3,3,0,0,0,0,0,2
"5565",3,3,3,3,2,0,0,0,0,-1,3
"5566",3,3,3,2,3,0,0,0,-1,0,3
"5567",3,3,2,3,3,0,0,-1,0,1,2
"5568",3,2,3,3,2,0,-1,0,1,-1,2
"5569",2,3,3,2,2,-1,0,1,-1,1,1
"5570",3,3,2,2,1,0,1,-1,1,1,2
"5571",3,2,2,1,2,1,-1,1,1,-1,2
"5572",2,2,1,2,2,-1,1,1,-1,-1,2
"5573",2,1,2,2,2,1,1,-1,-1,-1,2
"5574",1,2,2,2,2,1,-1,-1,-1,-1,2
"5575",2,2,2,2,2,-1,-1,-1,-1,-1,3
"5576",2,2,2,2,3,-1,-1,-1,-1,0,2
"5577",2,2,2,3,2,-1,-1,-1,0,1,3
"5578",2,2,3,2,3,-1,-1,0,1,-1,3
"5579",2,3,2,3,3,-1,0,1,-1,0,3
"5580",3,2,3,3,3,0,1,-1,0,-1,3
"5581",2,3,3,3,3,1,-1,0,-1,0,2
"5582",3,3,3,3,2,-1,0,-1,0,1,3
"5583",3,3,3,2,3,0,-1,0,1,-1,1
"5584",3,3,2,3,1,-1,0,1,-1,-1,1
"5585",3,2,3,1,1,0,1,-1,-1,1,1
"5586",2,3,1,1,1,1,-1,-1,1,-1,2
"5587",3,1,1,1,2,-1,-1,1,-1,0,2
"5588",1,1,1,2,2,-1,1,-1,0,-1,2
"5589",1,1,2,2,2,1,-1,0,-1,-1,3
"5590",1,2,2,2,3,-1,0,-1,-1,0,3
"5591",2,2,2,3,3,0,-1,-1,0,-1,3
"5592",2,2,3,3,3,-1,-1,0,-1,-1,3
"5593",2,3,3,3,3,-1,0,-1,-1,0,3
"5594",3,3,3,3,3,0,-1,-1,0,-1,2
"5595",3,3,3,3,2,-1,-1,0,-1,1,2
"5596",3,3,3,2,2,-1,0,-1,1,1,1
"5597",3,3,2,2,1,0,-1,1,1,1,2
"5598",3,2,2,1,2,-1,1,1,1,-1,1
"5599",2,2,1,2,1,1,1,1,-1,1,3
"5600",2,1,2,1,3,1,1,-1,1,0,2
"5601",1,2,1,3,2,1,-1,1,0,-1,3
"5602",2,1,3,2,3,-1,1,0,-1,-1,2
"5603",1,3,2,3,2,1,0,-1,-1,-1,2
"5604",3,2,3,2,2,0,-1,-1,-1,-1,2
"5605",2,3,2,2,2,-1,-1,-1,-1,-1,1
"5606",3,2,2,2,1,-1,-1,-1,-1,1,1
"5607",2,2,2,1,1,-1,-1,-1,1,-1,2
"5608",2,2,1,1,2,-1,-1,1,-1,0,2
"5609",2,1,1,2,2,-1,1,-1,0,-1,2
"5610",1,1,2,2,2,1,-1,0,-1,-1,3
"5611",1,2,2,2,3,-1,0,-1,-1,0,2
"5612",2,2,2,3,2,0,-1,-1,0,1,3
"5613",2,2,3,2,3,-1,-1,0,1,-1,2
"5614",2,3,2,3,2,-1,0,1,-1,-1,2
"5615",3,2,3,2,2,0,1,-1,-1,1,2
"5616",2,3,2,2,2,1,-1,-1,1,-1,1
"5617",3,2,2,2,1,-1,-1,1,-1,1,1
"5618",2,2,2,1,1,-1,1,-1,1,-1,1
"5619",2,2,1,1,1,1,-1,1,-1,-1,2
"5620",2,1,1,1,2,-1,1,-1,-1,-1,1
"5621",1,1,1,2,1,1,-1,-1,-1,1,2
"5622",1,1,2,1,2,-1,-1,-1,1,1,3
"5623",1,2,1,2,3,-1,-1,1,1,0,2
"5624",2,1,2,3,2,-1,1,1,0,-1,3
"5625",1,2,3,2,3,1,1,0,-1,-1,2
"5626",2,3,2,3,2,1,0,-1,-1,-1,1
"5627",3,2,3,2,1,0,-1,-1,-1,0,2
"5628",2,3,2,1,2,-1,-1,-1,0,0,1
"5629",3,2,1,2,1,-1,-1,0,0,1,2
"5630",2,1,2,1,2,-1,0,0,1,-1,3
"5631",1,2,1,2,3,0,0,1,-1,0,2
"5632",2,1,2,3,2,0,1,-1,0,-1,3
"5633",1,2,3,2,3,1,-1,0,-1,-1,2
"5634",2,3,2,3,2,-1,0,-1,-1,-1,1
"5635",3,2,3,2,1,0,-1,-1,-1,0,1
"5636",2,3,2,1,1,-1,-1,-1,0,-1,1
"5637",3,2,1,1,1,-1,-1,0,-1,-1,2
"5638",2,1,1,1,2,-1,0,-1,-1,-1,1
"5639",1,1,1,2,1,0,-1,-1,-1,1,1
"5640",1,1,2,1,1,-1,-1,-1,1,0,3
"5641",1,2,1,1,3,-1,-1,1,0,1,2
"5642",2,1,1,3,2,-1,1,0,1,-1,3
"5643",1,1,3,2,3,1,0,1,-1,-1,2
